,label,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
10,1038,1.8149471282958984,0.0,0.0,2.22304368019104,0.0,2.375877857208252,1.3126859664916992,0.0,1.9416840076446533,1.941141128540039,1.8387672901153564,2.1799156665802,1.6259186267852783,1.613864779472351,1.7947310209274292,1.6166168451309204,0.0,1.6142942905426025,2.4080164432525635,1.6806262731552124,2.120333433151245,2.053217887878418,1.6125701665878296,2.2167584896087646,1.7701622247695923,1.4031858444213867,2.0463132858276367,2.00679612159729,2.013425827026367,1.5184197425842285,1.9742995500564575,1.6910109519958496,2.1115407943725586,2.302739381790161,2.113823890686035,1.6766648292541504,2.1775801181793213,0.0,1.8396787643432617,1.7651649713516235,1.7039130926132202,2.1096673011779785,1.6466535329818726,1.6047645807266235,1.821800947189331,1.899702548980713,0.0,0.0,2.30074405670166,1.9999098777770996,2.4443957805633545,1.3140639066696167,2.2945852279663086,1.8923341035842896,1.9952352046966553,1.9312641620635986,1.6600738763809204,2.1297872066497803,0.0,2.0782086849212646,1.954576849937439,1.861191749572754,1.8040536642074585,1.594771385192871
11,1524,1.984324336051941,0.0,0.0,2.2281227111816406,0.0,2.4370405673980713,1.3391772508621216,0.0,1.8840759992599487,1.872878909111023,1.8155035972595215,2.1869380474090576,1.7870945930480957,1.6851707696914673,1.8716007471084595,1.7665191888809204,0.0,1.7154053449630737,2.4395649433135986,1.6768251657485962,2.183279037475586,2.0348286628723145,1.7477030754089355,2.1695058345794678,1.7343195676803589,1.5212632417678833,2.245612144470215,2.0899786949157715,2.1855220794677734,1.5074799060821533,1.9371027946472168,1.6835832595825195,2.194581985473633,2.2898073196411133,2.062767505645752,1.7435857057571411,2.2924306392669678,0.0,1.8766525983810425,1.8947741985321045,1.669703722000122,2.175968647003174,1.7284443378448486,1.5558110475540161,1.893139123916626,1.9196511507034302,0.0,0.0,2.2090306282043457,2.0254180431365967,2.3821165561676025,1.416443109512329,2.3495564460754395,1.8798829317092896,1.9784337282180786,1.9907146692276,1.7220056056976318,2.115795135498047,0.0,2.1944735050201416,1.8863104581832886,1.7442604303359985,1.7962497472763062,1.7333524227142334
12,1646,1.7703346014022827,0.0,0.0,2.041621208190918,0.0,2.2712714672088623,1.274462342262268,0.0,1.7965155839920044,1.7792365550994873,1.664294719696045,1.9915661811828613,1.6160197257995605,1.5345640182495117,1.7665961980819702,1.5807214975357056,0.0,1.5670299530029297,2.2500762939453125,1.575197458267212,2.0574228763580322,1.9311878681182861,1.6212069988250732,2.039463996887207,1.6311023235321045,1.3530224561691284,2.042799472808838,1.98668372631073,2.0028738975524902,1.4345829486846924,1.783797264099121,1.5004117488861084,2.010789155960083,2.1272027492523193,1.9997458457946777,1.6405752897262573,2.111253499984741,0.0,1.7625621557235718,1.7237931489944458,1.542356252670288,1.9719127416610718,1.5505374670028687,1.5126233100891113,1.709757685661316,1.7322983741760254,0.0,0.0,2.1279172897338867,1.8614619970321655,2.219949722290039,1.3754689693450928,2.158191204071045,1.750928521156311,1.7452080249786377,1.8804821968078613,1.5794216394424438,1.9465094804763794,0.0,1.974663257598877,1.8442459106445312,1.7264606952667236,1.7292780876159668,1.6374337673187256
13,1524,1.9616268873214722,0.0,0.0,2.291762113571167,0.0,2.508819580078125,1.3824270963668823,0.0,1.9816689491271973,1.9906525611877441,1.8819499015808105,2.2711169719696045,1.8447506427764893,1.7407121658325195,1.9837725162506104,1.6839613914489746,0.0,1.7453889846801758,2.4580202102661133,1.7744760513305664,2.3138554096221924,2.184741735458374,1.8340811729431152,2.3794496059417725,1.8211441040039062,1.4741941690444946,2.295097589492798,2.117736577987671,2.2588884830474854,1.520948052406311,2.0885558128356934,1.7989963293075562,2.264479875564575,2.4759809970855713,2.20548152923584,1.7708265781402588,2.426992416381836,0.0,1.970729947090149,1.9831651449203491,1.7692614793777466,2.2351648807525635,1.704310655593872,1.7196049690246582,1.967836618423462,1.971506118774414,0.0,0.0,2.354517698287964,2.119568109512329,2.5469796657562256,1.467138648033142,2.50327205657959,1.988868236541748,1.9262136220932007,2.111762046813965,1.802032709121704,2.2296130657196045,0.0,2.307318687438965,1.9777008295059204,1.9457292556762695,1.960307002067566,1.8187718391418457
14,227,1.7780898809432983,0.0,0.0,2.0700461864471436,0.0,2.3725438117980957,1.1656066179275513,0.0,1.7120044231414795,1.7340306043624878,1.7528102397918701,2.028787612915039,1.6419223546981812,1.565505027770996,1.7339516878128052,1.5820262432098389,0.0,1.5478532314300537,2.192749500274658,1.5535798072814941,2.0330560207366943,1.8995063304901123,1.5692797899246216,2.020803928375244,1.5861760377883911,1.3953425884246826,2.061453104019165,1.8827296495437622,2.005279064178467,1.425243854522705,1.8182926177978516,1.4645181894302368,1.929533839225769,2.136089324951172,1.8835842609405518,1.5868397951126099,2.125093936920166,0.0,1.7067912817001343,1.8169667720794678,1.5859229564666748,1.9772998094558716,1.5510300397872925,1.541729211807251,1.7243729829788208,1.7476896047592163,0.0,0.0,2.0471692085266113,1.8492454290390015,2.187753677368164,1.28248929977417,2.171436309814453,1.8232342004776,1.7853350639343262,1.818233609199524,1.5829724073410034,1.918638825416565,0.0,1.9136594533920288,1.7520791292190552,1.6644524335861206,1.664764165878296,1.579283356666565
15,1038,1.7093071937561035,0.0,0.0,2.160658121109009,0.0,2.19730281829834,1.344814658164978,0.0,1.629351019859314,1.7090764045715332,1.632399559020996,2.0366764068603516,1.5496042966842651,1.6274328231811523,1.7231106758117676,1.6200459003448486,0.0,1.5800350904464722,2.2282235622406006,1.5127800703048706,1.9948160648345947,1.8418315649032593,1.5928701162338257,2.021998405456543,1.6667132377624512,1.3822349309921265,1.9751425981521606,1.9225496053695679,2.043750762939453,1.5659593343734741,1.764683723449707,1.529191255569458,1.97950279712677,2.218367338180542,1.9778835773468018,1.6060949563980103,1.9649269580841064,0.0,1.721052646636963,1.6913414001464844,1.4920212030410767,1.9103436470031738,1.5710468292236328,1.4827584028244019,1.8162318468093872,1.6937708854675293,0.0,0.0,2.0991525650024414,1.8408915996551514,2.1984591484069824,1.315934419631958,2.0999133586883545,1.7636256217956543,1.8906153440475464,1.9052549600601196,1.596124291419983,1.9633394479751587,0.0,1.9618722200393677,1.8575072288513184,1.7157129049301147,1.7053734064102173,1.497721552848816
16,1524,1.8351789712905884,0.0,0.0,2.280839681625366,0.0,2.4525842666625977,1.4043021202087402,0.0,1.9269893169403076,2.0072755813598633,1.8150131702423096,2.221301555633545,1.7561373710632324,1.6953305006027222,1.8477466106414795,1.7187974452972412,0.0,1.7084391117095947,2.37979793548584,1.6846857070922852,2.225529193878174,2.1493356227874756,1.7591266632080078,2.3101742267608643,1.7391908168792725,1.3534455299377441,2.2501139640808105,2.11479115486145,2.082380533218384,1.5743576288223267,1.983467698097229,1.6871780157089233,2.1894021034240723,2.3537538051605225,2.169928789138794,1.7625470161437988,2.300658702850342,0.0,1.9026488065719604,1.9048022031784058,1.6837605237960815,2.191255807876587,1.6798744201660156,1.5916093587875366,1.846847653388977,1.8412226438522339,0.0,0.0,2.326681613922119,1.9731783866882324,2.4995155334472656,1.442256212234497,2.3344995975494385,1.9695364236831665,1.8870354890823364,2.0000834465026855,1.77936851978302,2.124363422393799,0.0,2.1510565280914307,2.0545778274536133,1.8791470527648926,1.888607382774353,1.736423373222351
17,227,1.962646722793579,0.0,0.0,2.2508344650268555,0.0,2.5319480895996094,1.3388175964355469,0.0,1.971107006072998,1.9727249145507812,1.8852990865707397,2.1405601501464844,1.8319485187530518,1.6762425899505615,1.8246864080429077,1.7421118021011353,0.0,1.6885701417922974,2.442244291305542,1.6781970262527466,2.1558542251586914,2.0662660598754883,1.7860174179077148,2.101048469543457,1.8052608966827393,1.5235549211502075,2.1440114974975586,2.0811960697174072,2.1435201168060303,1.4811931848526,1.9650168418884277,1.6599022150039673,2.171781063079834,2.396613121032715,2.207350015640259,1.7513536214828491,2.3413984775543213,0.0,1.9462748765945435,1.87473726272583,1.6384830474853516,2.1508102416992188,1.633734941482544,1.6303324699401855,1.8429524898529053,1.7736446857452393,0.0,0.0,2.2434988021850586,2.052748680114746,2.41763973236084,1.5201526880264282,2.332393169403076,1.9581549167633057,1.9843099117279053,2.082352876663208,1.7750470638275146,2.0585391521453857,0.0,2.225350856781006,2.002971887588501,1.78095543384552,1.906078815460205,1.6810804605484009
18,227,1.9450985193252563,0.0,0.0,2.0633552074432373,0.0,2.288015604019165,1.2424238920211792,0.0,1.7724766731262207,1.9307893514633179,1.7726744413375854,2.1449499130249023,1.7031669616699219,1.614258885383606,1.7578418254852295,1.7075573205947876,0.0,1.6296570301055908,2.3119022846221924,1.6359379291534424,2.2557365894317627,2.089216470718384,1.6697660684585571,2.1095449924468994,1.7330784797668457,1.4125453233718872,2.1286091804504395,1.93699312210083,2.061206579208374,1.4870643615722656,1.8658597469329834,1.5579184293746948,2.0742740631103516,2.1699116230010986,1.9430419206619263,1.610154151916504,2.289332389831543,0.0,1.7641429901123047,1.6476824283599854,1.623451828956604,1.999889850616455,1.604252815246582,1.5489375591278076,1.6469199657440186,1.8452595472335815,0.0,0.0,2.169881820678711,1.970186710357666,2.3286590576171875,1.3609330654144287,2.2901601791381836,1.8999511003494263,1.811194896697998,1.9290170669555664,1.695138692855835,2.0226879119873047,0.0,2.0324463844299316,1.8803613185882568,1.7414662837982178,1.7180027961730957,1.6143343448638916
19,1524,1.951602816581726,0.0,0.0,2.2912681102752686,0.0,2.514134168624878,1.3305715322494507,0.0,1.9209007024765015,1.9341635704040527,1.8915917873382568,2.191610336303711,1.8072625398635864,1.681107759475708,1.8858681917190552,1.7724982500076294,0.0,1.7582638263702393,2.4749574661254883,1.7245831489562988,2.2192130088806152,2.2114551067352295,1.8324077129364014,2.292384147644043,1.8545258045196533,1.4475370645523071,2.3474650382995605,2.1434378623962402,2.1977028846740723,1.4932129383087158,1.9175292253494263,1.6926299333572388,2.2295634746551514,2.4460482597351074,2.162213087081909,1.7799139022827148,2.3773837089538574,0.0,2.0244131088256836,1.9221426248550415,1.7413723468780518,2.258110523223877,1.6867691278457642,1.662064552307129,1.9723176956176758,1.9523695707321167,0.0,0.0,2.3389205932617188,2.0765161514282227,2.484863042831421,1.5270042419433594,2.444599151611328,2.0117294788360596,1.9007444381713867,2.1107380390167236,1.8209542036056519,2.161402702331543,0.0,2.2535507678985596,2.012847423553467,1.9342764616012573,1.9492841958999634,1.7728009223937988
20,175,1.9582343101501465,0.0,0.0,2.25886607170105,0.0,2.5030062198638916,1.278298258781433,0.0,1.943772315979004,2.0476930141448975,1.7748298645019531,2.1289222240448,1.7987974882125854,1.6713862419128418,1.8505911827087402,1.736698865890503,0.0,1.7578353881835938,2.4512147903442383,1.7886203527450562,2.242224931716919,2.1550769805908203,1.8049182891845703,2.214639186859131,1.8590140342712402,1.5925483703613281,2.230600118637085,2.101729154586792,2.216191053390503,1.5986007452011108,2.0594751834869385,1.6016274690628052,2.3199353218078613,2.377120018005371,2.171255588531494,1.6405739784240723,2.361053466796875,0.0,2.01324725151062,1.8926279544830322,1.7082645893096924,2.1592588424682617,1.7532873153686523,1.5365355014801025,2.0369856357574463,1.8936141729354858,0.0,0.0,2.2827677726745605,2.07737135887146,2.483232021331787,1.4759743213653564,2.382723569869995,1.885088562965393,1.997839331626892,2.0390591621398926,1.73783278465271,2.1155450344085693,0.0,2.159740924835205,1.9644103050231934,1.8479217290878296,1.895742654800415,1.7513569593429565
21,1524,1.9330357313156128,0.0,0.0,2.243039608001709,0.0,2.537109375,1.2991855144500732,0.0,1.9047842025756836,2.0265347957611084,1.9095362424850464,2.1636247634887695,1.763439416885376,1.702499270439148,1.9089919328689575,1.7527780532836914,0.0,1.697818636894226,2.449399948120117,1.754469871520996,2.252276659011841,2.163790464401245,1.8067255020141602,2.2262048721313477,1.7946900129318237,1.5367218255996704,2.236255645751953,2.0346479415893555,2.2045974731445312,1.5653349161148071,1.9625591039657593,1.688965082168579,2.1788578033447266,2.405477285385132,2.152923345565796,1.7186299562454224,2.3558552265167236,0.0,1.9768484830856323,1.8962873220443726,1.7436492443084717,2.177250623703003,1.6716948747634888,1.6404370069503784,2.000401735305786,1.9823591709136963,0.0,0.0,2.2693233489990234,2.0651779174804688,2.4561281204223633,1.4918242692947388,2.3960723876953125,1.9235739707946777,2.0475218296051025,2.0823323726654053,1.776383638381958,2.190413236618042,0.0,2.202119827270508,2.024977445602417,1.826883316040039,1.8625212907791138,1.7785722017288208
22,1038,1.8471943140029907,0.0,0.0,2.215668201446533,0.0,2.2873551845550537,1.4235506057739258,0.0,1.6581307649612427,1.8035624027252197,1.6972407102584839,2.1003735065460205,1.5842491388320923,1.657647728919983,1.8578195571899414,1.6423674821853638,0.0,1.6434760093688965,2.4190499782562256,1.596018671989441,2.1055305004119873,1.957095742225647,1.665109395980835,2.15271258354187,1.7528141736984253,1.4643694162368774,2.1271934509277344,2.0153796672821045,1.8970084190368652,1.675001859664917,1.9791134595870972,1.5438636541366577,2.0299837589263916,2.3176302909851074,2.102177619934082,1.6585439443588257,2.131631374359131,0.0,1.8383009433746338,1.8872299194335938,1.6387239694595337,2.017350912094116,1.6347252130508423,1.60804283618927,1.9534419775009155,1.6991212368011475,0.0,0.0,2.1302387714385986,1.952782392501831,2.3690826892852783,1.3477110862731934,2.272944688796997,1.8912127017974854,1.8096457719802856,2.0550997257232666,1.7294511795043945,2.0104777812957764,0.0,2.059063196182251,1.8635250329971313,1.675908088684082,1.7698620557785034,1.5446711778640747
23,1646,1.6667518615722656,0.0,0.0,1.9359829425811768,0.0,2.1452250480651855,1.1605844497680664,0.0,1.6666961908340454,1.6704769134521484,1.5458006858825684,1.8442882299423218,1.5357333421707153,1.4554307460784912,1.6427475214004517,1.5124635696411133,0.0,1.4619734287261963,2.0836281776428223,1.4665628671646118,1.928820013999939,1.8060026168823242,1.5390700101852417,1.9262710809707642,1.5183097124099731,1.2856565713882446,1.93807053565979,1.8032468557357788,1.8598054647445679,1.4691756963729858,1.6607598066329956,1.4266479015350342,1.8789719343185425,2.027892827987671,1.8398466110229492,1.4996637105941772,2.008995532989502,0.0,1.6348236799240112,1.6229140758514404,1.445181131362915,1.8804842233657837,1.4667571783065796,1.3994450569152832,1.6186658143997192,1.6071735620498657,0.0,0.0,1.9813158512115479,1.7296202182769775,2.085911750793457,1.2181963920593262,2.049647808074951,1.6450908184051514,1.6514663696289062,1.7563046216964722,1.5208534002304077,1.8400537967681885,0.0,1.8429090976715088,1.667327880859375,1.5501925945281982,1.59618079662323,1.516872763633728
24,1646,1.808090090751648,0.0,0.0,2.175142526626587,0.0,2.3190503120422363,1.2556555271148682,0.0,1.846061110496521,1.8773562908172607,1.748867392539978,2.086552619934082,1.6688058376312256,1.5553467273712158,1.7722703218460083,1.621585726737976,0.0,1.612830638885498,2.301812171936035,1.6067509651184082,2.056886911392212,2.0007753372192383,1.684497594833374,2.152998208999634,1.6945332288742065,1.3371161222457886,2.0588276386260986,1.9892970323562622,2.0929574966430664,1.4612137079238892,1.8449335098266602,1.534569501876831,2.059755325317383,2.2970802783966064,2.0667002201080322,1.6966485977172852,2.1353342533111572,0.0,1.8211251497268677,1.7356410026550293,1.6364854574203491,2.004800319671631,1.581031322479248,1.5622751712799072,1.8156877756118774,1.7690991163253784,0.0,0.0,2.207874059677124,1.924068808555603,2.3116071224212646,1.347977876663208,2.2492692470550537,1.8464840650558472,1.8341184854507446,1.9586552381515503,1.6069031953811646,2.0269670486450195,0.0,2.093801259994507,1.9782781600952148,1.797732949256897,1.8046705722808838,1.6605970859527588
25,227,1.9185633659362793,0.0,0.0,2.1278932094573975,0.0,2.3125152587890625,1.1964260339736938,0.0,1.772340178489685,1.8880397081375122,1.675143837928772,2.0542824268341064,1.6571974754333496,1.5359973907470703,1.7240935564041138,1.655697226524353,0.0,1.4932841062545776,2.3621983528137207,1.6323142051696777,2.083284378051758,1.9789314270019531,1.5619076490402222,2.12467360496521,1.6878716945648193,1.3624906539916992,2.144710063934326,1.9591095447540283,1.977423906326294,1.4789788722991943,1.803929090499878,1.5378835201263428,2.0457606315612793,2.229671001434326,1.9734549522399902,1.6396828889846802,2.197504997253418,0.0,1.82981276512146,1.759641170501709,1.6331377029418945,2.053706645965576,1.6448633670806885,1.4976627826690674,1.6910609006881714,1.8015458583831787,0.0,0.0,2.1919515132904053,1.846327304840088,2.3024327754974365,1.3061189651489258,2.1657211780548096,1.7857036590576172,1.7907477617263794,1.8643766641616821,1.638710379600525,1.9843628406524658,0.0,1.9704995155334473,1.8933247327804565,1.73360276222229,1.742741584777832,1.6729247570037842
